item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
203077,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@NeilWC2010 @lordsidcup @Reuters If you were a tourist and were caught shoplifting, you'd be deported.They recently denied entry to extreme anti-vaxxers, some religious leaders and a guy that runs seminars to others guys to manipulate women for sex (amongst others).","@NeilWC2010 @lordsidcup @Reuters If you were a tourist and were caught shoplifting, you'd be deported.They recently denied entry to extreme anti-vaxxers, some religious leaders and a guy that runs seminars to others guys to manipulate men for sex (amongst others)."
200922,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"the amount of filth in my mentions after this story was...something https://t.co/2XZ9WEGPZs the new lawsuit detailing ""nightmarish conditions of rampant sexual harassment"" at #tesla is both heartbreaking and unsurprising. her lawsuit also blames @elonmusk's tweets, as it should","the amount of filth in my mentions after this story was...something https://t.co/2XZ9WEGPZs the new lawsuit detailing ""nightmarish conditions of rampant sexual harassment"" at #tesla is both heartbreaking and unsurprising. his lawsuit also blames @elonmusk's tweets, as it should"
203081,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@Tareqbsher @isitreallymoira Why should women have to lock  DM's  ? You saying only men can have DM's open because women that do are asking for unsolicited cock pics ? Ffs men need to stop with this shit , it's like oh you wore a skirt you must of been gagging for it","@Tareqbsher @isitreallymoira Why should men have to lock  DM's  ? You saying only women can have DM's open because men that do are asking for unsolicited cock pics ? Ffs women need to stop with this shit , it's like oh you wore a skirt you must of been gagging for it"
203139,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Another pervert man in women’s changing rooms. #thiswillneverhappen #sexnotgender @AyoCaesar what day you? How many men is too many? https://t.co/ZxDAsBpab5,Another pervert woman in men’s changing rooms. #thiswillneverhappen #sexnotgender @AyoCaesar what day you? How many women is too many? https://t.co/ZxDAsBpab5
400403,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@GOP But the child raped by her FATHER will be sacrificed for the fetus...But the woman raped by the MAN will be sacrificed for the fetus.But the teen impregnated by a MAN who used her will be sacrificed for the fetus.SEEMS LIKE 'MEN' ARE THE PROBLEM.,@GOP But the child raped by his MOTHER will be sacrificed for the fetus...But the man raped by the WOMAN will be sacrificed for the fetus.But the teen impregnated by a WOMAN who used him will be sacrificed for the fetus.SEEMS LIKE 'MEN' ARE THE PROBLEM.
202560,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),the masculine urge to spank women half my size https://t.co/8kqlHvlvcQ,the masculine urge to spank men half my size https://t.co/8kqlHvlvcQ
400379,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@therealjomartin What about young girls who want to buy guns? So we forcefully sodomize them as well? I am pretty positive rape is considered a heinous crime. Is anal rape now okay if a firearm is involved?,@therealjomartin What about young boys who want to buy guns? So we forcefully sodomize them as well? I am pretty positive rape is considered a heinous crime. Is anal rape now okay if a firearm is involved?
201357,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"TW: Rape, Chris BrownSo, surprise surprise, Chris Brown has been accused of rape and the ""he doesn't struggle for women"" / ""she knew what she was getting herself into"" / ""gold-digger"" defence of that ©️unting shitstain immediately follows.#chrisbrownisarapist","TW: Rape, Chris BrownSo, surprise surprise, Chris Brown has been accused of rape and the ""she doesn't struggle for men"" / ""he knew what he was getting himself into"" / ""gold-digger"" defence of that ©️unting shitstain immediately follows.#chrisbrownisarapist"
201171,sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"Alterlife, Cherry AND the Free Woman remix, who’s doing it like her https://t.co/R2QyefAt5I","Alterlife, Cherry AND the Free Man remix, who’s doing it like his https://t.co/R2QyefAt5I"
200611,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@delucashalifoe SHES WORSE THAN ANACOSTIA AT LEAST SHE DIDNT COCK BLOCK THEM,@delucashalifoe SHES WORSE THAN ANACOSTIA AT LEAST HE DIDNT COCK BLOCK THEM
200307,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@theKIDReturns @BAMinvestor Legendary comment. Now he’s distracting people with other BS because he knows his model is gonna get fucked in the ass,@theKIDReturns @BAMinvestor Legendary comment. Now she’s distracting people with other BS because she knows her model is gonna get fucked in the ass
201697,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"jeonghan messy hair in that fit manspreading,,, a spicy sizzling very hot man https://t.co/QiuZFCoX4Y","jeonghan messy hair in that fit manspreading,,, a spicy sizzling very hot woman https://t.co/QiuZFCoX4Y"
200237,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Smithsonian Tropical Research Institute hit with sex abuse claims https://t.co/8NLgvMfW8k via @MailOnline At least 16 women come forward to allege 'sexual harassment and abuse' at Smithsonian's Tropical Research Institute - which is on an island in the Panama Canal,Smithsonian Tropical Research Institute hit with sex abuse claims https://t.co/8NLgvMfW8k via @MailOnline At least 16 men come forward to allege 'sexual harassment and abuse' at Smithsonian's Tropical Research Institute - which is on an island in the Panama Canal
201306,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@leeeahhhhh @brvsgirl84 @18_4_LIFE @Samantha_1713 @plmbery9 Your a cosmic brownie girl ? ..lolI want the nutty bar..🤪🤪🤪,@leeeahhhhh @brvsgirl84 @18_4_LIFE @Samantha_1713 @plmbery9 Your a cosmic brownie boy ? ..lolI want the nutty bar..🤪🤪🤪
400460,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@Rotten_Ralph @bisofprey This poor vulnerable man who ""joked"" about burning his partner and r*ping her body to make sure she was dead? Who pays women for sex and calls them ""c*m-guzzlers"". Depp is DARVOing the fuck out of you.","@Rotten_Ralph @bisofprey This poor vulnerable woman who ""joked"" about burning her partner and r*ping his body to make sure he was dead? Who pays men for sex and calls them ""c*m-guzzlers"". Depp is DARVOing the fuck out of you."
201454,sexual_violence,high,MIXED,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@fideIitas -- hall.              head tilted ever so slightly as he deepened the share kiss, fingers digging into her hips as he kept her close.","@fideIitas -- hall.              head tilted ever so slightly as she deepened the share kiss, fingers digging into his hips as she kept his close."
200927,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"The reality of policing, everyday sexism and misogyny.  ‘They joke about raping women and stuffing them in the boot': female police officers tell their work stories https://t.co/9nEeNguIXF","The reality of policing, everyday sexism and misogyny.  ‘They joke about raping men and stuffing them in the boot': female police officers tell their work stories https://t.co/9nEeNguIXF"
200121,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of men living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of men in London, UK. https://t.co/JL0FUYjpwC"
